"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Sunday","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","city","verified","photos","state","description"
"0x39eb199d1a234f03:0xed4faa3051969b9f","+97714470205","Karnali College of Health Sciences","P83V+Q74 Karnali College of Health Sciences,    , Kathmandu 44600, Nepal","27.704390999999998","85.3432127","15","4","Asia/Katmandu","","ChIJA08jGp0Z6zkRn5uWUTCqT-0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199d1a234f03:0xed4faa3051969b9f","Medical school","","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","Closed","7 AM-2 PM","7 AM-2 PM","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhH-lwKpveZat_tZMMV1Gd8QjDF6HpKipAomoBFQExbdnVvM08J9-k7qnw-70-3ypS60Vvq9A6haUOHQ1knU8MoSa_9wJ03PNIg8qJUtrFeLMU-41rxvVkQAbM0vMMLN-EopPziBd10yDkXnYApyCa85Yb7H-jQCi6-206vxHBxX4MTOPGnM0VeVR4maywfrSHzzEg=w203-h152-k-no","Open . Closes 2 PM",""
"0x39eb19d016e53d43:0xf7a778528f86a62","+9779814566342","Modern Technical College","Modern Technical College, Ring Rd 640, Lalitpur 44600, Nepal","27.681314099999998","85.3028499","1","5","Asia/Katmandu","","ChIJQz3lFtAZ6zkRYmr4KIV3eg8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19d016e53d43:0xf7a778528f86a62","College","","","","","","","","","Lalitpur, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipMVXaVE5br90Tzj0h3ta1Bb3CCuiOqlPu1vy0Et=w203-h152-k-no","",""
"0x39eb19aca3d8345b:0xbbb5e9967c6a23e2","+97715237330","Kathmandu BernHardt College","Kathmandu BernHardt College, Bafal Marg, Kathmandu 44600, Nepal","27.701799599999998","85.2831953","95","3.3","Asia/Katmandu","https://kbc.edu.np/","ChIJWzTYo6wZ6zkR4iNqfJbptbs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19aca3d8345b:0xbbb5e9967c6a23e2","College","","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipPIyPaMsFTatZ3EVhmoQ-q3FrP_X2MApKJE0gUN=w203-h270-k-no","Open . Closes 5 PM",""
"0x39eb19ce424b38e5:0x24ba32204ae399d2","+97715538944","Plan Academy","M8CC+V3X Plan Academy, Agnishala Rd, Lalitpur 44700, Nepal","27.67224","85.3202419","16","3.6","Asia/Katmandu","","ChIJ5ThLQs4Z6zkR0pnjSiAyuiQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19ce424b38e5:0x24ba32204ae399d2","College","","6:30 AM-3 PM","6:30 AM-3 PM","6:30 AM-3 PM","6:30 AM-3 PM","6:30 AM-3 PM","6:30 AM-3 PM","Closed","Lalitpur, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipOoJEe40MsxeiaVnwpH1JB8qs4CPpdxcW4oFQeV=w203-h152-k-no","Open . Closes 3 PM",""
"0x39eb1964531bd83b:0x7d79f7fac424e91","+97714823366","Ku City Hss/college School Wings / Kathmandu Utkristha Campus","P9G2+C66 Ku City Hss/college School Wings / Kathmandu Utkristha Campus, Kathmandu 44600, Nepal","27.726028699999997","85.3505151","10","3.6","Asia/Katmandu","","ChIJO9gbU2QZ6zkRkU5CrH-f1wc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1964531bd83b:0x7d79f7fac424e91","High school","","7 AM-7 PM","7 AM-7 PM","7 AM-7 PM","7 AM-7 PM","7 AM-7 PM","7 AM-7 PM","Closed","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGGdebaOCMJ0EJKxMDh-4V0kx6_USG0a4-gURULRzjlHZgHHHg7czdYQ3eIUv-lKieWy2aMy46KGsEEi-mh6v57V9mbPjWuY0F6P8g9yruy4fvc3XfKSPZrzgNdKIqNSdJsKeF0TjxW1HOJrsUdzWgVkeR5xmOZAFqSRi5ioLgMjkqYxRy93itWQNdKeYJ0lAV61Hg=w203-h152-k-no","Open . Closes 7 PM",""
"0x39eb190d65124709:0x8fe8be15111b1465","+97714576119","College of Applied Business and Technology","College of Applied Business and Technology, Gangahity, Chabahil, Kathmandu 44600, Nepal","27.720105099999998","85.3426971","48","3.9","Asia/Katmandu","http://www.cab.edu.np/","ChIJCUcSZQ0Z6zkRZRQbERW-6I8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190d65124709:0x8fe8be15111b1465","College, Community college","","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNiU71jmc4tqRO42bRpK5OFpc6XAXj2JyKpql_h=w203-h270-k-no","Open . Closes 5 PM",""
"0x39eb1a1b0eddcabb:0x59662f293b7fe20b","+97716638497","Samajik College","M9F6+PQR Samajik College, Araniko Highway, Madhyapur Thimi 44800, Nepal","27.674363699999997","85.361899","23","3.8","Asia/Katmandu","","ChIJu8rdDhsa6zkRC-J_OykvZlk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1a1b0eddcabb:0x59662f293b7fe20b","College","","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","Closed","Madhyapur Thimi, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipMhFZvU12whAE4FgP3eVjObNd5dol3Nbqb3x3dM=w203-h151-k-no","Open . Closes 2 PM",""
"0x39eb1847bfe242b7:0x73a6abbfe1aa67f7","+97715183226","National Open College","National Open College, Sanepa, Ring Road, Lalitpur (Near Sajha Petrol Pump, Ring Rd, Kathmandu, Nepal","27.6828705","85.3019317","42","3.9","Asia/Katmandu","http://www.noc.edu.np/","ChIJt0Liv0cY6zkR92eq4b-rpnM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1847bfe242b7:0x73a6abbfe1aa67f7","College","","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6:30 AM-6 PM","6 AM-4 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipPX0RETkj6PoIxVAjpPcRc_jB3Sw9N-0jMNhgTI=w203-h152-k-no","Open . Closes 4 PM",""
"0x39eb1917e72da353:0xf7cf5b5e86c4c143","+97714428197","Andrew J Wild College","P8HG+XCP Andrew J Wild College, Kathmandu 44600, Nepal","27.729958","85.3260683","2","4","Asia/Katmandu","http://www.ajwildcollege.edu.np/","ChIJU6Mt5xcZ6zkRQ8HEhl5bz_c","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1917e72da353:0xf7cf5b5e86c4c143","College, Education, Educational institution","","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipO1T57yYSKyKlcJP8FyvH9HgzA9I_iFjjfK0Kgg=w203-h134-k-no","Open . Closes 6 PM",""
"0x39eb19088cf744ff:0x5d442b976acd7fcc","+97714512929","Kumari Hall - Islington College","Kumari Hall - Islington College,  , Kathmandu 44600, Nepal","27.708990999999997","85.3250989","3273","3.8","Asia/Katmandu","https://islington.edu.np/","ChIJ_0T3jAgZ6zkRzH_NapcrRF0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19088cf744ff:0x5d442b976acd7fcc","College, Entertainment","","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipNbrI8YvrwoUt2m-ehWxaSNQsFJWaTphrNUmmNo=w203-h114-k-no","Open . Closes 4 PM",""
"0x39eb199be289c563:0xd8772f635becfaa","+97714490021","Global College Of Business And Economics","M8XQ+PRC Global College Of Business And Economics, Mid-Baneshwar, Kathmandu, Kathmandu 44600, Nepal","27.699302","85.339518","","","Asia/Katmandu","","ChIJY8WJ4psZ6zkRqs--NfZyhw0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb199be289c563:0xd8772f635becfaa","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb1987f971f3cd:0xadeacfcb05f7bb01","+97714110646","Central College","Central College, Sinamangal Rd 9, Kathmandu 44600, Nepal","27.695382199999997","85.35467419999999","1","5","Asia/Katmandu","http://centralcollege.edu.np/location-map","ChIJzfNx-YcZ6zkRAbv3BcvP6q0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1987f971f3cd:0xadeacfcb05f7bb01","Educational institution","","","","","","","","","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipOl8IuX_qWSOugr-MfTJJkPTwA6BkKAVjBQmfRb=w203-h270-k-no","",""
"0x39eb18650735c313:0x179c34a7abffc16d","+97715375203","NEPALAYA COLLEGE","NEPALAYA COLLEGE, Ganeshman Singh Path, Kathmandu 44600, Nepal","27.694876999999998","85.28536969999999","64","3.8","Asia/Katmandu","http://nepalaya.edu.np/","ChIJE8M1B2UY6zkRbcH_q6c0nBc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18650735c313:0x179c34a7abffc16d","College","","6 AM-5:30 PM","6 AM-5:30 PM","6 AM-5:30 PM","6 AM-5:30 PM","6 AM-5:30 PM","6 AM-5:30 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNyfvpcnzjJQ6yvxmS_yliZQdPYvUOaeNBP-U8Y=w203-h152-k-no","Open . Closes 5:30 PM",""
"0x39eb194d493f0793:0x7f0a62d04f2d4883","+97714580609","Aadim National College","Aadim National College, Chuchepati, Kathmandu 44600, Nepal","27.718753799999998","85.3517894","48","4.1","Asia/Katmandu","http://www.aadimcollege.edu.np/","ChIJkwc_SU0Z6zkRg0gtT9BiCn8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb194d493f0793:0x7f0a62d04f2d4883","Educational institution, Private educational institution","","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","10 AM-5 PM","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipPtnFEDqCrsDv6U3bOSqVrRrHF7dYgGjEqiZclM=w203-h123-k-no","Open . Closes 5 PM",""
"0x39eb18f43d3ffe39:0x5ee90b6e891d45d0","+97714271562","Kathmandu Valley School and College","P75W+HWF Kathmandu Valley School and College, Museum Road, Kathmandu 44600, Nepal","27.7089449","85.2972869","11","4.3","Asia/Katmandu","http://kvc.edu.np/","ChIJOf4_PfQY6zkR0EUdiW4L6V4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18f43d3ffe39:0x5ee90b6e891d45d0","Vocational school","","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","6:30 AM-5 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipMTCjhphRYIiZ2RcI77jUzSl3jSlv84fj5Fnu5b=w203-h142-k-no","Open . Closes 5 PM",""
"0x39eb198ceff20941:0x12e0bc15376c6c73","+9779851325040","Swoyambhu International College","Swoyambhu International College, Kanibahal Sinchahiti Road, Lalitpur 44700, Nepal","27.667191199999998","85.326387","5","4","Asia/Katmandu","http://www.scollege.edu.np/","ChIJQQny74wZ6zkRc2xsNxW84BI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb198ceff20941:0x12e0bc15376c6c73","College","","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipNDahS6njuz9B0gAGAaPzYm3xY9f8gIOeKmEBx-=w203-h152-k-no","Open . Closes 6 PM",""
"0x39eb19002831d229:0xe80510d8c4dc8315","","Certified college of accountancy","Certified college of accountancy, Heritage Plaza, Kathmandu 44600, Nepal","27.708836899999998","85.3186298","","","Asia/Katmandu","","ChIJKdIxKAAZ6zkRFYPcxNgQBeg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19002831d229:0xe80510d8c4dc8315","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19926da5a2d3:0xb3bd78e18fa2b1a","","Nepal Education Campus","M8PV+QHR Nepal Education Campus, Kathmandu 44600, Nepal","27.686975099999998","85.3438954","","","Asia/Katmandu","","ChIJ06KlbZIZ6zkRGiv6GI7XOws","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19926da5a2d3:0xb3bd78e18fa2b1a","University","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb19830ed6253f:0xfde4d3db5cf4abd3","+97714110132","Shikshantar College","P82W+XPQ Shikshantar College, Kathmandu 44600, Nepal","27.702468399999997","85.3468652","3","4.7","Asia/Katmandu","https://shikshantarschool.edu.np/plus2/home","ChIJPyXWDoMZ6zkR06v0XNvT5P0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19830ed6253f:0xfde4d3db5cf4abd3","College","","","","","","","","","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipOuQd4HAHbEbeaRgo5P3_KOCeeI1bVPUkHGGGym=w203-h152-k-no","",""
"0x39eb1b9907e5b79d:0x95e3e5f91a6baf50","+97714910061","Royalty College","Royalty College, Jorpati Gokarneshwar 06, Kathmandu 44600, Nepal","27.718962299999998","85.3666307","9","3.9","Asia/Katmandu","https://www.royaltycollege.edu.np/","ChIJnbflB5kb6zkRUK9rGvnl45U","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1b9907e5b79d:0x95e3e5f91a6baf50","College, High school","","6:30 AM-4 PM","6:30 AM-4 PM","6:30 AM-4 PM","6:30 AM-4 PM","6:30 AM-4 PM","6:30 AM-4 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipMMdF6glcI5vpDxKOYCFm0EhdrcRcZHaffleZ9U=w203-h114-k-no","Open . Closes 4 PM",""
"0x39eb1970f88fffff:0x5561988cbb12f6af","","Cosmopolitan College","P87R+XX5 Cosmopolitan College, Kathmandu 44600, Nepal","27.7148966","85.3424927","","","Asia/Katmandu","","ChIJ__-P-HAZ6zkRr_YSu4yYYVU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1970f88fffff:0x5561988cbb12f6af","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb18d02714ee79:0x7e573c5124725e8a","+97714350469","N.R. College","N.R. College, Tarakeshwar 44600, Nepal","27.741372799999997","85.3018123","48","3.9","Asia/Katmandu","http://nrcollege.edu.np/","ChIJee4UJ9AY6zkRil5yJFE8V34","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18d02714ee79:0x7e573c5124725e8a","College","","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","Closed","Tarakeshwar, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipNh9zTWuz9E-RF-lx1FxlVf_baWdAu3pZuvlYQE=w203-h152-k-no","Open . Closes 4 PM",""
"0x39eb19f90fc7a771:0x8cc6dd96a237087d","","Department of Geography","P858+5V2 Department of Geography, Kathmandu 44600, Nepal","27.707827899999998","85.3170353","","","Asia/Katmandu","","ChIJcafHD_kZ6zkRfQg3opbdxow","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19f90fc7a771:0x8cc6dd96a237087d","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb193a413ce887:0x42ae1db38b873ab6","+97714354088","Morgan International College","Morgan International College,  , Kathmandu 44600, Nepal","27.739034999999998","85.3275719","124","3.2","Asia/Katmandu","https://morgancollege.edu.np/","ChIJh-g8QToZ6zkRtjqHi7MdrkI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb193a413ce887:0x42ae1db38b873ab6","Private college, College, Senior high school","","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","7 AM-5 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPFMsVBa3ed376hjgUkEkD__M5nQMH3LsZbtd9Y=w203-h152-k-no","Open . Closes 5 PM",""
"0x39eb1947c6c878bf:0x7892b08d263271b4","+97714989375","Herald International College","Herald International College, Basundhara Kathmandu Basundhara, 11306, Nepal","27.742621699999997","85.3294382","144","3.8","Asia/Katmandu","http://www.heraldintlcollege.edu.np/","ChIJv3jIxkcZ6zkRtHEyJo2wkng","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1947c6c878bf:0x7892b08d263271b4","College, Educational institution, University","","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","6 AM-5 PM","Closed","Tokha, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipMQuIL7SY1wXjT-yvGofQ9c7_ZS6Irr7_wOClcI=w203-h114-k-no","Open . Closes 5 PM",""
"0x39eb18db23758039:0x8984ab8e748adad6","+97714350674","Swati Sadan College","P8P3+HR6 Swati Sadan College,   , Kathmandu 44600, Nepal","27.7364131","85.30451649999999","20","3.4","Asia/Katmandu","","ChIJOYB1I9sY6zkR1tqKdI6rhIk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18db23758039:0x8984ab8e748adad6","College","","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipP_73jTvx-ao0uYC3tgfGYBIaf2PmtN930otKQu=w203-h270-k-no","Open . Closes 4 PM",""
"0x39eb1b28e3bc4b6f:0x2c2d62402c1837b2","+97714823008","Joseph College, Mahankal Oralo, Shantinagar, Kathmandu","Joseph College, Mahankal Oralo, Shantinagar, Kathmandu, Kathmandu 44600, Nepal","27.726665399999998","85.3582785","4","4.8","Asia/Katmandu","","ChIJb0u84ygb6zkRsjcYLEBiLSw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1b28e3bc4b6f:0x2c2d62402c1837b2","College","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipMAfuMTGxgRhD437iWXiXlyVJHE4lAP3nfcW6Q-=w203-h152-k-no","Open . Closes 12 AM",""
"0x39eb192ca0e1893f:0x8cf7344b5663b980","","Shree Ganesh Multiple College","P856+XWP Shree Ganesh Multiple College, Ganesh Chowk, Budhanilkantha 44600, Nepal","27.7099653","85.312317","","","Asia/Katmandu","","ChIJP4nhoCwZ6zkRgLljVks094w","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb192ca0e1893f:0x8cf7344b5663b980","College","","","","","","","","","Budhanilkantha, Nepal","false","","",""
"0x39eb187ac93c5957:0xb74125e23b35a856","+97714270881","ED Mark College","ED Mark College,  , Kathmandu 44600, Nepal","27.694613","85.2824189","76","3.5","Asia/Katmandu","http://www.edmark.edu.np/","ChIJV1k8yXoY6zkRVqg1O-IlQbc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb187ac93c5957:0xb74125e23b35a856","College","","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipO-BuGB4bK9jX1shoUjecNURYZE4nXejFKhth6Q=w203-h270-k-no","Open . Closes 6 PM",""
"0x39eb1920488221b1:0xea8cf58080969dbf","+97714353928","GCA School & College","P8J8+46P GCA School & College, Kathmandu 44600, Nepal","27.730338399999997","85.31556549999999","13","4.5","Asia/Katmandu","","ChIJsSGCSCAZ6zkRv52WgID1jOo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1920488221b1:0xea8cf58080969dbf","Private college, Private educational institution","","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","6 AM-4 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipNpbBXrqqZP66UzwctLpeLNUkZPW9SUfys44NzI=w203-h152-k-no","Open . Closes 4 PM",""
"0x39eb185f99cf29db:0x4f79343e30f669c","+97714281484","Kathmandu Valley College","M7XJ+RJM Kathmandu Valley College, Ring Rd, Kathmandu 44600, Nepal","27.699077","85.2809745","27","4.1","Asia/Katmandu","http://www.kvc.edu.np/","ChIJ2ynPmV8Y6zkRnGYP40OT9wQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb185f99cf29db:0x4f79343e30f669c","Private college, University","","6 AM-4:30 PM","6 AM-4:30 PM","6 AM-4:30 PM","6 AM-4:30 PM","6 AM-4:30 PM","6 AM-4:30 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipNHStVdxJ2gksOt870Kx_PEjktU9r2xQxnOdwXO=w203-h270-k-no","Open . Closes 4:30 PM",""
"0x39eb19ab63b65d0d:0x435c69e31fb60ba9","+97715906998","Nightingale College (10+2)","M8R5+M42 Nightingale College (10+2), Lalitpur 44600, Nepal","27.691626","85.3077546","10","3.1","Asia/Katmandu","http://nightingale.edu.np/","ChIJDV22Y6sZ6zkRqQu2H-NpXEM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19ab63b65d0d:0x435c69e31fb60ba9","Middle school","","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","Closed","Lalitpur, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPejQQ7EBeTIx7Dg35EX2Lvpel_fOLv_kKiInox=w203-h271-k-no","Open . Closes 6 PM",""
"0x39eb190009117423:0x9a735fc8610e451a","","New millennium college","P88J+P2Q New millennium college, Tangal Marg, Kathmandu 44600, Nepal","27.7168067","85.3298265","","","Asia/Katmandu","","ChIJI3QRCQAZ6zkRGkUOYchfc5o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190009117423:0x9a735fc8610e451a","College","","","","","","","","","Kathmandu, Nepal","false","","",""
"0x39eb18dbd8ee4f51:0xf7c20be9a9c94334","+9779849010827","BST College","BST College, ,    , 44600, Nepal","27.7361923","85.3083709","31","4","Asia/Katmandu","https://bstcollege.edu.np/","ChIJUU_u2NsY6zkRNEPJqekLwvc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb18dbd8ee4f51:0xf7c20be9a9c94334","Private college, University","","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","7 AM-4 PM","Closed","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipN84elnyrtr-tOJy0d4w4QgaTsppBW8xFRwviEj=w203-h152-k-no","Open . Closes 4 PM",""
"0x39eb1989219cc8b9:0x64086c66255e1df6","+97714112256","Yala Peak College Of Business Management","M9R2+H9W Yala Peak College Of Business Management,  , Kathmandu 44600, Nepal","27.691499999999998","85.350943","3","4.3","Asia/Katmandu","","ChIJucicIYkZ6zkR9h1eJWZsCGQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1989219cc8b9:0x64086c66255e1df6","Community college","","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","6 AM-6 PM","Closed","Kathmandu, Nepal","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEii3PpUgBjV8qImoWbW5zJFDplHfq8iWptRnFSx62QrBFmBgJkPEJ2trRYOrlS2MQd_B4Y9k1LbcTx5NNKntRGoIScMhZm1J5SuOAgD2ON8WH5YbeHtg7YM73Y47_t9tkETmeIU8bMn_E8sTqOSaUoBNZ1hHNcabF4LJ9nFPTjnEbxXA9ZzXOQ4MfZwYuDnz47Ivw=w203-h152-k-no","Open . Closes 6 PM",""
"0x39eb19dd45682801:0x49563f3b65add867","+97715186029","Kathmandu University School of Management","Kathmandu University School of Management,   , Lalitpur 44700, Nepal","27.6699275","85.3338989","190","4.4","Asia/Katmandu","http://www.kusom.edu.np/","ChIJAShoRd0Z6zkRZ9itZTs_Vkk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19dd45682801:0x49563f3b65add867","University, Management school","","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","10 AM-5 PM","Closed","Lalitpur, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipMI5SMQ3UJGloOKEc58kINrV39v0ofHoIg7d4RK=w203-h152-k-no","Open . Closes 5 PM",""
"0x39eb1883fa9000cb:0xa26de3788558a39f","+97714033127","Valley College of Techical Science","Valley College of Techical Science, 44600, Nagarjun 44600, Nepal","27.7104862","85.27689409999999","16","3.5","Asia/Katmandu","","ChIJywCQ-oMY6zkRn6NYhXjjbaI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb1883fa9000cb:0xa26de3788558a39f","College","","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","7 AM-2 PM","Closed","Nagarjun, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipPuXKsqZFUPc55QnwRYtijKDaIi5h61XUXrWJca=w203-h152-k-no","Open . Closes 2 PM",""
"0x39eb190ca6ea2c91:0x495cc36008eb1bed","+97714513159","APF Command and Staff College","P86M+Q9M APF Command and Staff College, Mahendra Bhawan Marg, Kathmandu 44600, Nepal","27.711965","85.3334187","","","Asia/Katmandu","https://csc.apf.gov.np/","ChIJkSzqpgwZ6zkR7RvrCGDDXEk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb190ca6ea2c91:0x495cc36008eb1bed","College","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Kathmandu, Nepal","false","https://lh5.googleusercontent.com/p/AF1QipPtoZLcpJZWs6hsrz5CtNxtqT6FlyDf07p53nEz=w203-h270-k-no","Open 24 hours",""
"0x39eb19a5f85021b1:0xdb6d85ead3b27a81","+97714794951","HIST MASTER","M8PM+CXJ HIST MASTER,  , Kathmandu 44600, Nepal","27.6860595","85.3349592","","","Asia/Katmandu","http://www.hist.edu.np/","ChIJsSFQ-KUZ6zkRgXqy0-qFbds","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x39eb19a5f85021b1:0xdb6d85ead3b27a81","College","","3:30-8:30 PM","3:30-8:30 PM","3:30-8:30 PM","3:30-8:30 PM","3:30-8:30 PM","3:30-8:30 PM","Closed","Kathmandu, Nepal","true","https://lh5.googleusercontent.com/p/AF1QipOFhDft8ccawlbf78NDZbOPe2tr-5N_8Tw25pZN=w203-h271-k-no","Closed . Opens 3:30 PM",""
